Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
40	21	0	0.581269645	101324.925	101324.983	101324.925	101325.01	0.0220873648	0	0	0	107.019	0	0	3
41	22	0	0.595801387	101324.923	101324.98	101324.923	101325.01	0.0244913606	0	0	0	106.543	0	0	3
42	23	0	0.610333128	101324.919	101324.978	101324.919	101325.01	0.0270522799	0	0	0	104.92	0	0	3
43	23	0	0.624864869	101324.914	101324.975	101324.914	101325.01	0.0297685309	0	0	0	103.973	0	0	3
44	23	0	0.63939661	101324.91	101324.972	101324.91	101325.009	0.0326148361	0	0	0	101.986	0	0	3
45	24	0	0.653928351	101324.906	101324.969	101324.906	101325.009	0.035574803	0	0	0	101.062	0	0	3
46	24	0	0.668460092	101324.901	101324.966	101324.901	101325.009	0.0386566531	0	0	0	98.7414	0	0	3
47	25	0	0.682991833	101324.898	101324.963	101324.898	101325.008	0.0418262117	0	0	0	98.0764	0	0	3
48	25	0	0.697523575	101324.895	101324.96	101324.895	101325.008	0.0450594742	0	0	0	96.1617	0	0	3
49	26	0	0.712055316	101324.894	101324.956	101324.894	101325.008	0.0483238141	0	0	0	95.6941	0	0	3
50	26	0	0.726587057	101324.893	101324.953	101324.893	101325.008	0.0516164531	0	0	0	93.8966	0	0	3
51	26	0	0.741118798	101324.892	101324.95	101324.892	101325.007	0.0549338912	0	0	0	93.4572	0	0	3
52	27	0	0.755650539	101324.891	101324.947	101324.891	101325.005	0.058243925	0	0	0	91.5945	0	0	3
53	27	0	0.77018228	101324.89	101324.943	101324.89	101325.004	0.0614977333	0	0	0	91.5257	0	0	3
54	28	0	0.784714021	101324.889	101324.94	101324.889	101325.002	0.0646677235	0	0	0	90.8615	0	0	3
55	28	0	0.799245762	101324.888	101324.937	101324.888	101325.001	0.0677323141	0	0	0	91.2984	0	0	3
56	28	0	0.813777504	101324.887	101324.933	101324.887	101324.996	0.0706042805	0	0	0	90.798	0	0	3
57	29	0	0.828309245	101324.887	101324.93	101324.887	101324.993	0.0732413375	0	0	0	91.3341	0	0	3
58	29	0	0.842840986	101324.887	101324.927	101324.887	101324.989	0.0756334309	0	0	0	90.8066	0	0	3
59	29	0	0.857372727	101324.889	101324.924	101324.887	101324.985	0.0777652588	0	0	0	91.3053	0	0	3
60	30	0	0.871904468	101324.89	101324.922	101324.887	101324.98	0.0796196974	0	0	0	90.9869	0	0	3
61	30	0	0.886436209	101324.892	101324.919	101324.887	101324.975	0.0811776672	0	0	0	91.3653	0	0	3
62	31	0	0.90096795	101324.894	101324.917	101324.887	101324.971	0.0824623511	0	0	0	90.846	0	0	3
63	31	0	0.915499692	101324.896	101324.915	101324.887	101324.968	0.0815323023	0	0	0	91.2598	0	0	3
64	31	0	0.930031433	101324.898	101324.913	101324.887	101324.966	0.0789020595	0	0	0	90.8562	0	0	3
65	32	0	0.944563174	101324.899	101324.911	101324.887	101324.963	0.0761377772	0	0	0	91.2165	0	0	3
66	32	0	0.959094915	101324.901	101324.909	101324.887	101324.959	0.0723797724	0	0	0	90.7891	0	0	3
67	33	0	0.973626656	101324.902	101324.907	101324.887	101324.956	0.0689735908	0	0	0	91.2757	0	0	3
68	33	0	0.988158397	101324.904	101324.906	101324.887	101324.953	0.0659588188	0	0	0	90.9406	0	0	3
69	33	0	1.00269014	101324.906	101324.905	101324.887	101324.95	0.0632905611	0.00369207812	0	0	91.3348	0	0	3
70	34	0	1.01722188	101324.908	101324.903	101324.887	101324.946	0.0598130775	0.00369207812	0	0	90.9423	0	0	3
71	34	0	1.03175362	101324.91	101324.902	101324.887	101324.941	0.0540971378	0.00369207812	0	0	91.3305	0	0	3
72	35	0	1.04628536	101324.912	101324.902	101324.887	101324.935	0.0480825274	0.00369207812	0	0	91.0241	0	0	3
73	35	0	1.0608171	101324.915	101324.901	101324.887	101324.93	0.0429059403	0.00369207812	0	0	91.4119	0	0	3
74	35	0	1.07534884	101324.917	101324.901	101324.887	101324.925	0.038818915	0.00369207812	0	0	91.0736	0	0	3
75	36	0	1.08988059	101324.919	101324.9	101324.887	101324.923	0.036081362	0.00369207812	0	0	91.4155	0	0	3
76	36	0	1.10441233	101324.921	101324.9	101324.887	101324.921	0.0340588648	0.00369207812	0	0	91.111	0	0	3
