Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
43	23	0	0.624864869	0	0	0	0	0	0	0	0	0	0	0	3
44	23	0	0.63939661	0	0	0	0	0	0	0	0	0	0	0	3
45	24	0	0.653928351	0	0	0	0	0	0	0	0	0	0	0	3
46	24	0	0.668460092	0	0	0	0	0	0	0	0	0	0	0	3
47	25	0	0.682991833	0	0	0	0	0	0	0	0	0	0	0	3
48	25	0	0.697523575	0	0	0	0	0	0	0	0	0	0	0	3
49	26	0	0.712055316	0	0	0	0	0	0	0	0	0	0	0	3
50	26	0	0.726587057	0	0	0	0	0	0	0	0	0	0	0	3
51	26	0	0.741118798	0	0	0	0	0	0	0	0	0	0	0	3
52	27	0	0.755650539	0	0	0	0	0	0	0	0	0	0	0	3
53	27	0	0.77018228	0	0	0	0	0	0	0	0	0	0	0	3
54	28	0	0.784714021	0	0	0	0	0	0	0	0	0	0	0	3
55	28	0	0.799245762	0	0	0	0	0	0	0	0	0	0	0	3
56	28	0	0.813777504	0	0	0	0	0	0	0	0	0	0	0	3
57	29	0	0.828309245	0	0	0	0	0	0	0	0	0	0	0	3
58	29	0	0.842840986	0	0	0	0	0	0	0	0	0	0	0	3
59	29	0	0.857372727	0	0	0	0	0	0	0	0	0	0	0	3
60	30	0	0.871904468	0	0	0	0	0	0	0	0	0	0	0	3
61	30	0	0.886436209	0	0	0	0	0	0	0	0	0	0	0	3
62	31	0	0.90096795	0	0	0	0	0	0	0	0	0	0	0	3
63	31	0	0.915499692	0	0	0	0	0	0	0	0	0	0	0	3
64	31	0	0.930031433	0	0	0	0	0	0	0	0	0	0	0	3
65	32	0	0.944563174	0	0	0	0	0	0	0	0	0	0	0	3
66	32	0	0.959094915	0	0	0	0	0	0	0	0	0	0	0	3
67	33	0	0.973626656	0	0	0	0	0	0	0	0	0	0	0	3
68	33	0	0.988158397	0	0	0	0	0	0	0	0	0	0	0	3
69	33	0	1.00269014	0	0	0	0	0	5e-06	0	0	0	0	0	3
70	34	0	1.01722188	0	0	0	0	0	5e-06	0	0	0	0	0	3
71	34	0	1.03175362	0	0	0	0	0	5e-06	0	0	0	0	0	3
72	35	0	1.04628536	0	0	0	0	0	5e-06	0	0	0	0	0	3
73	35	0	1.0608171	0	0	0	0	0	5e-06	0	0	0	0	0	3
74	35	0	1.07534884	0	0	0	0	0	5e-06	0	0	0	0	0	3
75	36	0	1.08988059	0	0	0	0	0	5e-06	0	0	0	0	0	3
76	36	0	1.10441233	0	0	0	0	0	5e-06	0	0	0	0	0	3
