Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
73	41	0	1.01284794	16.0432739	16.432757	16.0432739	16.6684205	0.625146674	0.170719327	0	27.3	0	0	0	3
74	41	0	1.02672257	16.0058867	16.4184124	16.0058867	16.6684205	0.662533821	0.170719327	0	25.7	0	0	0	3
75	42	0	1.0405972	16.0173969	16.4027496	16.0058867	16.6684205	0.511587706	0.170719327	0	33.3	0	0	0	3
76	42	0	1.05447183	16.0222868	16.3872839	16.0058867	16.6684205	0.385529483	0.170719327	0	44.2	0	0	0	3
77	43	0	1.06834646	16.0406799	16.3718755	16.0058867	16.6684205	0.334605742	0.170719327	0	51	0	0	0	3
78	44	0	1.08222108	16.0302346	16.3562323	16.0058867	16.6684205	0.237745775	0.170719327	0	71.8	0	0	0	3
79	45	0	1.09609571	16.0271611	16.3415002	16.0058867	16.6684205	0.224610562	0.170719327	0	76	0	0	0	3
80	45	0	1.10997034	15.9994682	16.3266629	15.9994682	16.6684205	0.224610562	0.170719327	0	76	0	0	0	3
81	46	0	1.12384497	16.0215013	16.3125851	15.9994682	16.6684205	0.224610562	0.170719327	0	76	0	0	0	3
82	47	0	1.1377196	16.0109254	16.29747	15.9994682	16.6684205	0.224610562	0.170719327	0	76	0	0	0	3
83	47	0	1.15159423	16.0243273	16.2819641	15.9994682	16.6684205	0.224610562	0.170719327	0	76	0	0	0	3
84	48	0	1.16546886	16.0329085	16.2655731	15.9994682	16.6684205	0.224610562	0.170719327	0	76	0	0	0	3
85	49	0	1.17934349	16.0642164	16.2492432	15.9994682	16.6647137	0.224610562	0.170719327	0	76	0	0	0	3
86	50	0	1.19321812	16.0775816	16.2333748	15.9994682	16.6255997	0.229393802	0.170719327	0	74.4	0	0	0	3
87	50	0	1.20709275	16.088414	16.2188563	15.9994682	16.5193689	0.243912333	0.170719327	0	69.9	0	0	0	3
88	51	0	1.22096738	16.0801321	16.206985	15.9994682	16.4603564	0.255783598	0.170719327	0	66.7	0	0	0	3
89	52	0	1.23484201	16.1108517	16.1975389	15.9994682	16.4383578	0.26522967	0.170719327	0	64.3	0	0	0	3
90	52	0	1.24871664	16.1101613	16.1898733	15.9994682	16.4383578	0.272895333	0.170719327	0	62.5	0	0	0	3
91	53	0	1.26259127	16.1158125	16.1830771	15.9994682	16.4383578	0.279691492	0.170719327	0	61	0	0	0	3
92	54	0	1.27646589	16.1453275	16.1771683	15.9994682	16.4383578	0.285600294	0.170719327	0	59.7	0	0	0	3
93	54	0	1.29034052	16.1591964	16.1716465	15.9994682	16.4383578	0.291122119	0.170719327	0	58.6	0	0	0	3
94	55	0	1.30421515	16.1580287	16.1652188	15.9994682	16.4383578	0.297549768	0.170719327	0	57.3	0	0	0	3
95	56	0	1.31808978	16.1536998	16.1583026	15.9994682	16.4383578	0.30446598	0.170719327	0	56	0	0	0	3
96	56	0	1.33196441	16.1757505	16.1514075	15.9994682	16.4383578	0.311361114	0.170719327	0	54.8	0	0	0	3
97	57	0	1.34583904	16.1974058	16.1448953	15.9994682	16.4372597	0.317873331	0.170719327	0	53.7	0	0	0	3
98	57	0	1.35971367	16.2120645	16.1388089	15.9994682	16.4202193	0.323959688	0.170719327	0	52.6	0	0	0	3
99	58	0	1.3735883	16.2235706	16.1334941	15.9994682	16.4007649	0.329274516	0.170719327	0	51.8	0	0	0	3
100	58	0	1.38746293	16.2304232	16.1288902	15.9994682	16.373059	0.333878348	0.170719327	0	51.1	0	0	0	3
101	59	0	1.40133756	16.2174277	16.124684	15.9994682	16.3615349	0.338084599	0.170719327	0	50.4	0	0	0	3
102	60	0	1.41521219	16.2363307	16.1213001	15.9994682	16.3270998	0.327631557	0.170719327	0	52.1	0	0	0	3
103	60	0	1.42908682	16.2354222	16.1188223	15.9994682	16.2930615	0.293593279	0.170719327	0	58.1	0	0	0	3
104	61	0	1.44296145	16.2380044	16.1173343	15.9994682	16.2686483	0.269180059	0.170719327	0	63.4	0	0	0	3
105	61	0	1.45683608	16.2433983	16.1166519	15.9994682	16.2433983	0.243930109	0.170719327	0	69.9	0	0	0	3
106	62	0	1.4707107	16.2525913	16.1176096	15.9994682	16.2525913	0.253123106	0.170719327	0	67.4	0	0	0	3
107	62	0	1.48458533	16.2228138	16.1190261	15.9994682	16.2525913	0.253123106	0.170719327	0	67.4	0	0	0	3
108	63	0	1.49845996	16.2392414	16.1225725	15.9994682	16.2525913	0.253123106	0.170719327	0	67.4	0	0	0	3
109	63	0	1.51233459	16.2100534	16.1263235	15.9994682	16.2525913	0.253123106	0.170719327	0	67.4	0	0	0	3
110	63	0	1.52620922	16.2194348	16.1310846	15.9994682	16.2525913	0.253123106	0.170719327	0	67.4	0	0	0	3
111	64	0	1.54008385	16.1992932	16.1363118	15.9994682	16.2525913	0.253123106	0.170719327	0	67.4	0	0	0	3
112	64	0	1.55395848	16.2102289	16.1415235	15.9994682	16.2525913	0.253123106	0.170719327	0	67.4	0	0	0	3
113	65	0	1.56783311	16.1980903	16.146275	15.9994682	16.2525913	0.253123106	0.170719327	0	67.4	0	0	0	3
114	65	0	1.58170774	16.2184605	16.1510798	15.9994682	16.2525913	0.239580414	0.170719327	0	71.2	0	0	0	3
115	65	0	1.59558237	16.2031383	16.1557529	15.9994682	16.2525913	0.224848371	0.170719327	0	75.9	0	0	0	3
116	66	0	1.609457	16.2156754	16.1608479	15.9994682	16.2525913	0.210011021	0.170719327	0	81.2	0	0	0	3
117	66	0	1.62333163	16.2080808	16.1664861	16.0109254	16.2525913	0.195933272	0.170719327	0	87.1	0	0	0	3
118	67	0	1.63720626	16.2140466	16.17169	16.0109254	16.2525913	0.180818162	0.170719327	0	94.4	0	0	0	3
119	67	0	1.65108089	16.215089	16.1772079	16.0243273	16.2525913	0.165312256	0.170719327	0	100	0	0	0	3
